time,location,name,rank
2015-02-23T03:09:13Z,Louisville,Patricia Arquette,3
2015-02-23T03:09:13Z,Memphis,#Oscars2015,1
2015-02-23T03:09:13Z,Memphis,Patricia Arquette,2
2015-02-23T03:09:13Z,Memphis,Tim McGraw,3
2015-02-23T03:12:50Z,Mesa,Feast,1
2015-02-23T03:12:50Z,Mesa,#CenaVsRusev,2
2015-02-23T03:12:50Z,Mesa,Anna Kendrick,3
2015-02-23T03:09:13Z,Miami,#Oscars2015,1
2015-02-23T03:09:13Z,Miami,Patricia Arquette,2
2015-02-23T03:09:13Z,Miami,Neil Patrick Harris,3
2015-02-23T03:09:14Z,Milwaukee,#Oscars2015,1
2015-02-23T03:09:14Z,Milwaukee,Neil Patrick Harris,2
2015-02-23T03:09:14Z,Milwaukee,Patricia Arquette,3
2015-02-23T03:09:13Z,Minneapolis,#Oscars2015,1
2015-02-23T03:09:13Z,Minneapolis,Patricia Arquette,2
2015-02-23T03:09:13Z,Minneapolis,Neil Patrick Harris,3
2015-02-23T03:09:13Z,Nashville,#Oscars2015,1
2015-02-23T03:09:13Z,Nashville,Neil Patrick Harris,2
2015-02-23T03:09:13Z,Nashville,Patricia Arquette,3
2015-02-23T03:12:46Z,New Haven,#Oscars2015,1
2015-02-23T03:12:46Z,New Haven,Neil Patrick Harris,2
2015-02-23T03:12:46Z,New Haven,Patricia Arquette,3
2015-02-23T03:12:47Z,New Orleans,#Oscars2015,1
2015-02-23T03:12:47Z,New Orleans,Patricia Arquette,2
2015-02-23T03:12:47Z,New Orleans,Tim McGraw,3
2015-02-23T03:12:46Z,New York,Patricia Arquette,1
2015-02-23T03:12:46Z,New York,Meryl,2
2015-02-23T03:12:46Z,New York,Feast,3
2015-02-23T03:12:46Z,Norfolk,#Oscars2015,1
2015-02-23T03:12:46Z,Norfolk,Neil Patrick Harris,2
2015-02-23T03:12:46Z,Norfolk,Patricia Arquette,3
2015-02-23T03:12:50Z,Oklahoma City,#Oscars2015,1
2015-02-23T03:12:50Z,Oklahoma City,Patricia Arquette,2
2015-02-23T03:12:50Z,Oklahoma City,Tim McGraw,3
2015-02-23T03:09:16Z,Omaha,#Oscars2015,1
2015-02-23T03:09:16Z,Omaha,Neil Patrick Harris,2
2015-02-23T03:09:16Z,Omaha,Patricia Arquette,3
2015-02-23T03:09:13Z,Orlando,#Oscars2015,1
2015-02-23T03:09:13Z,Orlando,Neil Patrick Harris,2
2015-02-23T03:09:13Z,Orlando,Patricia Arquette,3
2015-02-23T03:12:46Z,Philadelphia,#Oscars2015,1
2015-02-23T03:12:46Z,Philadelphia,Meryl,2
2015-02-23T03:12:46Z,Philadelphia,Everything is Awesome,3
2015-02-23T03:09:13Z,Phoenix,#Oscars2015,1
2015-02-23T03:09:13Z,Phoenix,Patricia Arquette,2
2015-02-23T03:09:13Z,Phoenix,Everything is Awesome,3
2015-02-23T03:12:46Z,Pittsburgh,#Oscars2015,1
2015-02-23T03:12:46Z,Pittsburgh,Patricia Arquette,2
2015-02-23T03:12:46Z,Pittsburgh,Neil Patrick Harris,3
2015-02-23T03:12:46Z,Portland,#Oscars2015,1
2015-02-23T03:12:46Z,Portland,Patricia Arquette,2
2015-02-23T03:12:46Z,Portland,Neil Patrick Harris,3
2015-02-23T03:09:14Z,Providence,#Oscars2015,1
2015-02-23T03:09:14Z,Providence,Neil Patrick Harris,2
2015-02-23T03:09:14Z,Providence,Patricia Arquette,3
2015-02-23T03:09:13Z,Raleigh,#Oscars2015,1
2015-02-23T03:09:13Z,Raleigh,Patricia Arquette,2
2015-02-23T03:09:13Z,Raleigh,Neil Patrick Harris,3
2015-02-23T03:12:47Z,Richmond,#Oscars2015,1
2015-02-23T03:12:47Z,Richmond,#WWEFastLane,2
2015-02-23T03:12:47Z,Richmond,Patricia Arquette,3
2015-02-23T03:12:46Z,Sacramento,#Oscars2015,1
2015-02-23T03:12:46Z,Sacramento,Patricia Arquette,2
2015-02-23T03:12:46Z,Sacramento,Neil Patrick Harris,3
2015-02-23T03:09:13Z,Salt Lake City,#Oscars2015,1
2015-02-23T03:09:13Z,Salt Lake City,Neil Patrick Harris,2
2015-02-23T03:09:13Z,Salt Lake City,Patricia Arquette,3
2015-02-23T03:09:13Z,San Antonio,#Oscars2015,1
2015-02-23T03:09:13Z,San Antonio,Neil Patrick Harris,2
2015-02-23T03:09:13Z,San Antonio,Patricia Arquette,3
2015-02-23T03:12:46Z,San Diego,#Oscars2015,1
2015-02-23T03:12:46Z,San Diego,Patricia Arquette,2
2015-02-23T03:12:46Z,San Diego,Neil Patrick Harris,3
2015-02-23T03:09:13Z,San Francisco,#Oscars2015,1
2015-02-23T03:09:13Z,San Francisco,Everything is Awesome,2
2015-02-23T03:09:13Z,San Francisco,JK Simmons,3
2015-02-23T03:09:16Z,San Jose,Visual Effects,1
2015-02-23T03:09:16Z,San Jose,Chloe Grace Moretz,2
2015-02-23T03:09:16Z,San Jose,#CenaVsRusev,3
2015-02-23T03:09:12Z,Seattle,#Oscars2015,1
2015-02-23T03:09:12Z,Seattle,Patricia Arquette,2
2015-02-23T03:09:12Z,Seattle,Everything is Awesome,3
2015-02-23T03:12:46Z,St. Louis,#Oscars2015,1
2015-02-23T03:12:46Z,St. Louis,Patricia Arquette,2
2015-02-23T03:12:46Z,St. Louis,Neil Patrick Harris,3
2015-02-23T03:09:14Z,Tallahassee,#FAMUPageant2k15,1
2015-02-23T03:09:14Z,Tallahassee,#Oscars2015,2
2015-02-23T03:09:14Z,Tallahassee,Tim McGraw,3
2015-02-23T03:09:13Z,Tampa,#Oscars2015,1
2015-02-23T03:09:13Z,Tampa,Patricia Arquette,2
2015-02-23T03:09:13Z,Tampa,Neil Patrick Harris,3
2015-02-23T03:09:16Z,Tucson,Visual Effects,1
2015-02-23T03:09:16Z,Tucson,Chloe Grace Moretz,2
2015-02-23T03:09:16Z,Tucson,#CenaVsRusev,3
2015-02-23T03:09:16Z,Virginia Beach,Visual Effects,1
2015-02-23T03:09:16Z,Virginia Beach,Chloe Grace Moretz,2
2015-02-23T03:09:16Z,Virginia Beach,#CenaVsRusev,3
2015-02-23T03:09:13Z,Washington,Patricia Arquette,1
2015-02-23T03:09:13Z,Washington,#Oscar2015,2
2015-02-23T03:09:13Z,Washington,#EverythingIsAwesome,3
