time,location,name,rank
2015-02-22T18:07:20Z,Jacksonville,Winston,1
2015-02-22T18:07:20Z,Jacksonville,The Duff,2
2015-02-22T18:07:20Z,Jacksonville,Wolfson,3
2015-02-22T18:03:40Z,Kansas City,State,1
2015-02-22T18:03:40Z,Kansas City,Walmart,2
2015-02-22T18:03:40Z,Kansas City,Xbox,3
2015-02-22T18:07:12Z,Las Vegas,The Duff,1
2015-02-22T18:07:12Z,Las Vegas,#MayweatherPacquiao,2
2015-02-22T18:07:12Z,Las Vegas,Xbox,3
2015-02-22T18:03:24Z,Los Angeles,#TheTitleOfMySexTape,1
2015-02-22T18:03:24Z,Los Angeles,#5SOSINJAPAN,2
2015-02-22T18:03:24Z,Los Angeles,#Oscars2015,3
2015-02-22T18:03:27Z,Louisville,Harrell,1
2015-02-22T18:03:27Z,Louisville,Auburn,2
2015-02-22T18:03:27Z,Louisville,Tony Delk,3
2015-02-22T18:07:12Z,Memphis,Turnt,1
2015-02-22T18:07:12Z,Memphis,#BringIt,2
2015-02-22T18:07:12Z,Memphis,Waffle House,3
2015-02-22T18:07:21Z,Mesa,#TheTitleOfMySexTape,1
2015-02-22T18:07:21Z,Mesa,#HappyAnniversaryLarry,2
2015-02-22T18:07:21Z,Mesa,#BieberEvolution,3
2015-02-22T18:03:27Z,Miami,Pelicans,1
2015-02-22T18:03:27Z,Miami,#HeatNation,2
2015-02-22T18:03:27Z,Miami,Bosh,3
2015-02-22T18:03:29Z,Milwaukee,#UWMdragshow,1
2015-02-22T18:03:29Z,Milwaukee,Bucks,2
2015-02-22T18:03:29Z,Milwaukee,State,3
2015-02-22T18:07:09Z,Minneapolis,Travis Scott,1
2015-02-22T18:07:09Z,Minneapolis,U of M,2
2015-02-22T18:07:09Z,Minneapolis,State,3
2015-02-22T18:07:11Z,Nashville,Waffle House,1
2015-02-22T18:07:11Z,Nashville,Winston,2
2015-02-22T18:07:11Z,Nashville,Walmart,3
2015-02-22T18:07:12Z,New Haven,#youngandcrazy,1
2015-02-22T18:07:12Z,New Haven,Winston,2
2015-02-22T18:07:12Z,New Haven,Walmart,3
2015-02-22T18:07:13Z,New Orleans,Waffle House,1
2015-02-22T18:07:13Z,New Orleans,Walmart,2
2015-02-22T18:07:13Z,New Orleans,Trap Queen,3
2015-02-22T18:07:09Z,New York,#JACOBMERCHAF,1
2015-02-22T18:07:09Z,New York,#Oscars2015,2
2015-02-22T18:07:09Z,New York,#Daytona500,3
2015-02-22T18:07:12Z,Norfolk,Walmart,1
2015-02-22T18:07:12Z,Norfolk,Turnt,2
2015-02-22T18:07:12Z,Norfolk,Kanye,3
2015-02-22T18:07:22Z,Oklahoma City,Kanter,1
2015-02-22T18:07:22Z,Oklahoma City,The Duff,2
2015-02-22T18:07:22Z,Oklahoma City,Perk,3
2015-02-22T18:07:21Z,Omaha,Winston,1
2015-02-22T18:07:21Z,Omaha,The Duff,2
2015-02-22T18:07:21Z,Omaha,State,3
2015-02-22T18:07:11Z,Orlando,#Daytona500,1
2015-02-22T18:07:11Z,Orlando,#JACOBMERCH,2
2015-02-22T18:07:11Z,Orlando,#NASCAR,3
2015-02-22T18:03:25Z,Philadelphia,#JACOBMERCHAF,1
2015-02-22T18:03:25Z,Philadelphia,#TheTitleOfMySexTape,2
2015-02-22T18:03:25Z,Philadelphia,#HockeyDayInAmerica,3
2015-02-22T18:03:25Z,Phoenix,The Duff,1
2015-02-22T18:03:25Z,Phoenix,Walmart,2
2015-02-22T18:03:25Z,Phoenix,UCLA,3
2015-02-22T18:07:12Z,Pittsburgh,Staal,1
2015-02-22T18:07:12Z,Pittsburgh,Pens,2
2015-02-22T18:07:12Z,Pittsburgh,Sutter,3
2015-02-22T18:07:11Z,Portland,West Linn,1
2015-02-22T18:07:11Z,Portland,Toni,2
2015-02-22T18:07:11Z,Portland,The Duff,3
2015-02-22T18:07:13Z,Providence,#DonateToTrevor,1
2015-02-22T18:07:13Z,Providence,Bruins,2
2015-02-22T18:07:13Z,Providence,The Duff,3
2015-02-22T18:07:12Z,Raleigh,The Fault in Our Stars,1
2015-02-22T18:07:12Z,Raleigh,Waffle House,2
2015-02-22T18:07:12Z,Raleigh,Roy Williams,3
2015-02-22T18:03:30Z,Richmond,UMass,1
2015-02-22T18:03:30Z,Richmond,Richmond,2
2015-02-22T18:03:30Z,Richmond,Winston,3
2015-02-22T18:07:09Z,Sacramento,The Duff,1
2015-02-22T18:07:09Z,Sacramento,Sharks,2
2015-02-22T18:07:09Z,Sacramento,Turnt,3
2015-02-22T18:07:12Z,Salt Lake City,#PORatUTA,1
2015-02-22T18:07:12Z,Salt Lake City,The Duff,2
2015-02-22T18:07:12Z,Salt Lake City,Perkins,3
2015-02-22T18:07:09Z,San Antonio,The Duff,1
2015-02-22T18:07:09Z,San Antonio,Spurs,2
2015-02-22T18:07:09Z,San Antonio,Walmart,3
2015-02-22T18:07:11Z,San Diego,The DUFF,1
2015-02-22T18:07:11Z,San Diego,SDCC,2
2015-02-22T18:07:11Z,San Diego,Xbox,3
2015-02-22T18:07:09Z,San Francisco,#IndvsSA,1
2015-02-22T18:07:09Z,San Francisco,#StadiumSeries,2
2015-02-22T18:07:09Z,San Francisco,Sharks,3
2015-02-22T18:07:18Z,San Jose,#TheTitleOfMySexTape,1
2015-02-22T18:07:18Z,San Jose,#HappyAnniversaryLarry,2
2015-02-22T18:07:18Z,San Jose,#BieberEvolution,3
2015-02-22T18:03:24Z,Seattle,Tacoma,1
2015-02-22T18:03:24Z,Seattle,#TheTitleOfMySexTape,2
2015-02-22T18:03:24Z,Seattle,#HappyAnniversaryLarry,3
2015-02-22T18:03:26Z,St. Louis,#jacobhasacoolep,1
2015-02-22T18:03:26Z,St. Louis,Winston,2
2015-02-22T18:03:26Z,St. Louis,St. Louis,3
2015-02-22T18:07:13Z,Tallahassee,Winston,1
2015-02-22T18:07:13Z,Tallahassee,Tallahassee,2
2015-02-22T18:07:13Z,Tallahassee,Tally,3
2015-02-22T18:03:28Z,Tampa,#JACOBMERCHAF,1
2015-02-22T18:03:28Z,Tampa,#NFLCombine,2
2015-02-22T18:03:28Z,Tampa,Winston,3
2015-02-22T18:03:40Z,Tucson,#TheTitleOfMySexTape,1
2015-02-22T18:03:40Z,Tucson,#HappyAnniversaryLarry,2
2015-02-22T18:03:40Z,Tucson,#BieberEvolution,3
2015-02-22T18:07:21Z,Virginia Beach,#TheTitleOfMySexTape,1
2015-02-22T18:07:21Z,Virginia Beach,#HappyAnniversaryLarry,2
2015-02-22T18:07:21Z,Virginia Beach,#BieberEvolution,3
2015-02-22T18:03:25Z,Washington,#939BTSUPGRADE,1
2015-02-22T18:03:25Z,Washington,#CapsFlyers,2
2015-02-22T18:03:25Z,Washington,#Daytona500,3
